ruc	anio	mes	aduana_codigo	aduana_nombre	agente_codigo	agente_nombre	pais_codigo	pais_nombre	fob_usd	fecha_consulta
20479595276	2025	11	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	JP	JAPAN	627493.96	2026-09-19T23:27:29.864Z
20479917141	2025	6	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	109928.98	2026-09-19T23:27:29.864Z
20479917141	2025	9	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	US	UNITED STATES	135203.00	2026-09-19T23:27:29.864Z
20479917141	2025	12	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	132750.00	2026-09-19T23:27:29.864Z
20480458550	2025	6	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	139919.68	2026-09-19T23:27:29.864Z
20480458550	2025	7	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	234491.58	2026-09-19T23:27:29.864Z
20480458550	2025	8	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	117857.18	2026-09-19T23:27:29.864Z
20480458550	2025	8	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	151918.00	2026-09-19T23:27:29.864Z
20480458550	2025	9	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	125737.57	2026-09-19T23:27:29.864Z
20480458550	2025	11	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	77686.00	2026-09-19T23:27:29.864Z
20480458550	2025	12	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	206095.21	2026-09-19T23:27:29.864Z
20480458550	2026	2	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	88218.84	2026-09-19T23:27:29.864Z
20480458550	2026	4	046	PAITA	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	45575.00	2026-09-19T23:27:29.864Z
20484163902	2025	4	046	PAITA	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	ES	SPAIN	152000.00	2026-09-19T23:27:29.864Z
20484163902	2025	6	046	PAITA	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	ES	SPAIN	152000.00	2026-09-19T23:27:29.864Z
20484163902	2025	8	046	PAITA	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	ES	SPAIN	143400.00	2026-09-19T23:27:29.864Z
20484163902	2026	4	046	PAITA	5708	DOGANA SA AGENTES AFIANZADOS DE ADUANAS	ES	SPAIN	137000.00	2026-09-19T23:27:29.864Z
20486255090	2025	1	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	806405.37	2026-09-19T23:27:29.864Z
20486255090	2025	4	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	487843.57	2026-09-19T23:27:29.864Z
20486255090	2025	6	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	350307.13	2026-09-19T23:27:29.864Z
20486255090	2025	7	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	US	UNITED STATES	257229.35	2026-09-19T23:27:29.864Z
20486255090	2025	7	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	901496.45	2026-09-19T23:27:29.864Z
20486255090	2025	8	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	1431867.54	2026-09-19T23:27:29.864Z
20486255090	2025	9	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	1539264.29	2026-09-19T23:27:29.864Z
20486255090	2025	9	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	US	UNITED STATES	384777.29	2026-09-19T23:27:29.864Z
20486255090	2025	10	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	CA	CANADA	336795.16	2026-09-19T23:27:29.864Z
20486255090	2025	10	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	166413.95	2026-09-19T23:27:29.864Z
20486255090	2025	10	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	US	UNITED STATES	485761.45	2026-09-19T23:27:29.864Z
20486255090	2025	11	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	US	UNITED STATES	327968.46	2026-09-19T23:27:29.864Z
20486255090	2025	12	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	US	UNITED STATES	329641.78	2026-09-19T23:27:29.864Z
20486255090	2025	12	118	MARITIMA DEL CALLAO	1676	HUGO GADEA VILLAR S.A. AG ADUANAS	DE	GERMANY	184824.52	2026-09-19T23:27:29.864Z
20486973219	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	122286.56	2026-09-19T23:27:29.864Z
20486973219	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	1204429.68	2026-09-19T23:27:29.864Z
20486973219	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	226819.92	2026-09-19T23:27:29.864Z
20486973219	2025	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	2120642.91	2026-09-19T23:27:29.864Z
20486973219	2025	3	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	269079.50	2026-09-19T23:27:29.864Z
20486973219	2025	6	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	955959.30	2026-09-19T23:27:29.864Z
20486973219	2025	6	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	1465115.03	2026-09-19T23:27:29.864Z
20486973219	2025	7	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	1509525.91	2026-09-19T23:27:29.864Z
20486973219	2025	7	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	242522.96	2026-09-19T23:27:29.864Z
20486973219	2025	7	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	961400.02	2026-09-19T23:27:29.864Z
20486973219	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	668260.30	2026-09-19T23:27:29.864Z
20486973219	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	4030623.39	2026-09-19T23:27:29.864Z
20486973219	2025	8	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	227091.13	2026-09-19T23:27:29.864Z
20486973219	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	484949.30	2026-09-19T23:27:29.864Z
20486973219	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	CA	CANADA	106592.97	2026-09-19T23:27:29.864Z
20486973219	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	447212.50	2026-09-19T23:27:29.864Z
20486973219	2025	9	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	402319.58	2026-09-19T23:27:29.864Z
20486973219	2025	10	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	169344.16	2026-09-19T23:27:29.864Z
20486973219	2025	10	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	453320.74	2026-09-19T23:27:29.864Z
20486973219	2025	11	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	807735.24	2026-09-19T23:27:29.864Z
20486973219	2025	11	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	227593.54	2026-09-19T23:27:29.864Z
20486973219	2025	11	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	984387.45	2026-09-19T23:27:29.864Z
20486973219	2025	12	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	588465.24	2026-09-19T23:27:29.864Z
20486973219	2026	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	329120.66	2026-09-19T23:27:29.864Z
20486973219	2026	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	NL	NETHERLANDS	270231.12	2026-09-19T23:27:29.864Z
20486973219	2026	2	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	BE	BELGIUM	166290.35	2026-09-19T23:27:29.864Z
20486973219	2026	3	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	176054.90	2026-09-19T23:27:29.864Z
20486973219	2026	4	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	IT	ITALY	463674.87	2026-09-19T23:27:29.864Z
20487242994	2025	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	119761.60	2026-09-19T23:27:29.864Z
20487242994	2025	7	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	252654.28	2026-09-19T23:27:29.864Z
20487242994	2025	8	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	231085.44	2026-09-19T23:27:29.864Z
20487242994	2025	9	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	211742.72	2026-09-19T23:27:29.864Z
20487242994	2025	9	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	IT	ITALY	455737.08	2026-09-19T23:27:29.864Z
20487242994	2026	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	NL	NETHERLANDS	201507.42	2026-09-19T23:27:29.864Z
20525955843	2025	1	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	47866.44	2026-09-19T23:27:29.864Z
20525955843	2025	1	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2025	2	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2025	3	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	72172.80	2026-09-19T23:27:29.864Z
20525955843	2025	4	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2025	5	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	50876.00	2026-09-19T23:27:29.864Z
20525955843	2025	5	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	72172.80	2026-09-19T23:27:29.864Z
20525955843	2025	6	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	96570.21	2026-09-19T23:27:29.864Z
20525955843	2025	6	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	38629.00	2026-09-19T23:27:29.864Z
20525955843	2025	7	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	39546.83	2026-09-19T23:27:29.864Z
20525955843	2025	7	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	98608.00	2026-09-19T23:27:29.864Z
20525955843	2025	8	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	72865.90	2026-09-19T23:27:29.864Z
20525955843	2025	8	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2025	9	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	53452.00	2026-09-19T23:27:29.864Z
20525955843	2025	9	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	216518.40	2026-09-19T23:27:29.864Z
20525955843	2025	10	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	49491.68	2026-09-19T23:27:29.864Z
20525955843	2025	10	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2025	11	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	53452.00	2026-09-19T23:27:29.864Z
20525955843	2025	11	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	320233.20	2026-09-19T23:27:29.864Z
20525955843	2025	12	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	41353.40	2026-09-19T23:27:29.864Z
20525955843	2025	12	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	216518.40	2026-09-19T23:27:29.864Z
20525955843	2026	1	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	52793.98	2026-09-19T23:27:29.864Z
20525955843	2026	1	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	72172.80	2026-09-19T23:27:29.864Z
20525955843	2026	2	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	144345.60	2026-09-19T23:27:29.864Z
20525955843	2026	2	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	52481.26	2026-09-19T23:27:29.864Z
20525955843	2026	3	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	ES	SPAIN	136029.86	2026-09-19T23:27:29.864Z
20525955843	2026	4	046	PAITA	6158	AGENCIA DE ADUANA MACROMAR S.A.	FR	FRANCE	257329.80	2026-09-19T23:27:29.864Z
20525969551	2025	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	75600.00	2026-09-19T23:27:29.864Z
20525969551	2025	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	15120.00	2026-09-19T23:27:29.864Z
20525969551	2025	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	15120.00	2026-09-19T23:27:29.864Z
20526179367	2025	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	150876.00	2026-09-19T23:27:29.864Z
20526179367	2025	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	120798.00	2026-09-19T23:27:29.864Z
20526179367	2025	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	75600.00	2026-09-19T23:27:29.864Z
20526179367	2025	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	176200.00	2026-09-19T23:27:29.864Z
20526179367	2025	3	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	166320.00	2026-09-19T23:27:29.864Z
20526179367	2025	3	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	136080.00	2026-09-19T23:27:29.864Z
20526179367	2025	4	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	99424.00	2026-09-19T23:27:29.864Z
20526179367	2025	4	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	115720.00	2026-09-19T23:27:29.864Z
20526179367	2025	5	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	15120.00	2026-09-19T23:27:29.864Z
20526179367	2025	5	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	161080.00	2026-09-19T23:27:29.864Z
20526179367	2025	6	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	103536.00	2026-09-19T23:27:29.864Z
20526179367	2025	6	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	108000.00	2026-09-19T23:27:29.864Z
20526179367	2025	7	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	45360.00	2026-09-19T23:27:29.864Z
20526179367	2025	7	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	136080.00	2026-09-19T23:27:29.864Z
20526179367	2025	8	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	120960.00	2026-09-19T23:27:29.864Z
20526179367	2025	8	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	151200.00	2026-09-19T23:27:29.864Z
20526179367	2025	9	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	120960.00	2026-09-19T23:27:29.864Z
20526179367	2025	9	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	130840.00	2026-09-19T23:27:29.864Z
20526179367	2025	10	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	221560.00	2026-09-19T23:27:29.864Z
20526179367	2025	10	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	30240.00	2026-09-19T23:27:29.864Z
20526179367	2025	11	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	30240.00	2026-09-19T23:27:29.864Z
20526179367	2025	11	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	60480.00	2026-09-19T23:27:29.864Z
20526179367	2025	11	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	166320.00	2026-09-19T23:27:29.864Z
20526179367	2025	12	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	120960.00	2026-09-19T23:27:29.864Z
20526179367	2025	12	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	166320.00	2026-09-19T23:27:29.864Z
20526179367	2026	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	94608.00	2026-09-19T23:27:29.864Z
20526179367	2026	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	62935.20	2026-09-19T23:27:29.864Z
20526179367	2026	1	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	157680.00	2026-09-19T23:27:29.864Z
20526179367	2026	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	15768.00	2026-09-19T23:27:29.864Z
20526179367	2026	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	94608.00	2026-09-19T23:27:29.864Z
20526179367	2026	2	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	126144.00	2026-09-19T23:27:29.864Z
20526179367	2026	3	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	NL	NETHERLANDS	31536.00	2026-09-19T23:27:29.864Z
20526179367	2026	3	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	134376.00	2026-09-19T23:27:29.864Z
20526179367	2026	3	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	126144.00	2026-09-19T23:27:29.864Z
20526179367	2026	4	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	126144.00	2026-09-19T23:27:29.864Z
20526179367	2026	4	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	121238.40	2026-09-19T23:27:29.864Z
20526179367	2026	5	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	DE	GERMANY	56536.00	2026-09-19T23:27:29.864Z
20526179367	2026	5	046	PAITA	4939	AXIS GL AGENCIA DE ADUANA S.A.C	BE	BELGIUM	63072.00	2026-09-19T23:27:29.864Z
20527491232	2025	7	118	MARITIMA DEL CALLAO	9637	TRANSMODAL ADUANAS SOCIEDAD ANONIMA CERRADA	FR	FRANCE	248500.00	2026-09-19T23:27:29.864Z
20527565376	2025	1	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	109867.95	2026-09-19T23:27:29.864Z
20527565376	2025	1	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	US	UNITED STATES	91954.95	2026-09-19T23:27:29.864Z
20527565376	2025	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	JP	JAPAN	74918.50	2026-09-19T23:27:29.864Z
20527565376	2025	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	BE	BELGIUM	130588.76	2026-09-19T23:27:29.864Z
20527565376	2025	2	235	AEREA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	US	UNITED STATES	43910.66	2026-09-19T23:27:29.864Z
20527565376	2025	7	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	83247.13	2026-09-19T23:27:29.864Z
20527565376	2025	8	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	753787.68	2026-09-19T23:27:29.864Z
20527565376	2025	9	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	850695.09	2026-09-19T23:27:29.864Z
20527565376	2025	10	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	1129004.42	2026-09-19T23:27:29.864Z
20527565376	2025	10	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DK	DENMARK	158964.37	2026-09-19T23:27:29.864Z
20527565376	2025	10	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	159361.78	2026-09-19T23:27:29.864Z
20527565376	2025	11	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	JP	JAPAN	200003.13	2026-09-19T23:27:29.864Z
20527565376	2025	11	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	168353.83	2026-09-19T23:27:29.864Z
20527565376	2025	11	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	333323.15	2026-09-19T23:27:29.864Z
20527565376	2025	11	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	BE	BELGIUM	177116.77	2026-09-19T23:27:29.864Z
20527565376	2025	11	118	MARITIMA DEL CALLAO	6982	JS PERU AGENCIA DE ADUANA S.A.C.	CA	CANADA	180715.49	2026-09-19T23:27:29.864Z
20527565376	2025	12	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	410367.84	2026-09-19T23:27:29.864Z
20527565376	2025	12	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	508792.42	2026-09-19T23:27:29.864Z
20527565376	2025	12	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	BE	BELGIUM	120091.89	2026-09-19T23:27:29.864Z
20527565376	2026	1	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	SE	SWEDEN	167711.22	2026-09-19T23:27:29.864Z
20527565376	2026	1	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	US	UNITED STATES	474487.03	2026-09-19T23:27:29.864Z
20527565376	2026	1	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	CA	CANADA	173603.98	2026-09-19T23:27:29.864Z
20527565376	2026	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	JP	JAPAN	74994.58	2026-09-19T23:27:29.864Z
20527565376	2026	2	118	MARITIMA DEL CALLAO	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	FR	FRANCE	77318.17	2026-09-19T23:27:29.864Z
20527565376	2026	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	BE	BELGIUM	268516.96	2026-09-19T23:27:29.864Z
20527565376	2026	2	118	MARITIMA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	DE	GERMANY	170175.53	2026-09-19T23:27:29.864Z
20527565376	2026	3	235	AEREA DEL CALLAO	7378	SAN MIGUEL ADUANAS S.A.C.	JP	JAPAN	46320.17	2026-09-19T23:27:29.864Z
20542209951	2025	1	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	124241.88	2026-09-19T23:27:29.864Z
20542209951	2025	6	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	CA	CANADA	793655.33	2026-09-19T23:27:29.864Z
20542209951	2025	7	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	GB	UNITED KINGDOM	154779.47	2026-09-19T23:27:29.864Z
20542209951	2025	7	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	CA	CANADA	159414.63	2026-09-19T23:27:29.864Z
20542209951	2025	7	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	159150.93	2026-09-19T23:27:29.864Z
20542209951	2025	7	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	NL	NETHERLANDS	152832.35	2026-09-19T23:27:29.864Z
20542209951	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	SE	SWEDEN	134623.90	2026-09-19T23:27:29.864Z
20542209951	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	GB	UNITED KINGDOM	467078.30	2026-09-19T23:27:29.864Z
20542209951	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	585168.33	2026-09-19T23:27:29.864Z
20542209951	2025	8	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	CA	CANADA	537237.66	2026-09-19T23:27:29.864Z
20542209951	2025	9	046	PAITA	5901	GRUPO PML S.A.C AGENTES DE ADUANAS	BE	BELGIUM	905870.62	2026-09-19T23:27:29.864Z
