ruc	registrado	nombre_ppa	fecha_consulta
20568194951	true	ASOCIACION DE PRODUCTORES AGROSOSTENIBLES VILLA ECOLOGICA PERU	2026-09-20T00:32:24.606Z
20568228368	true	ASOCIACION DE PRODUCTORES LACTEOS VIDA ABUNDANTE INGENIO	2026-09-20T00:32:24.606Z
20568230001	true	CORPORACION AGROPECUARIA YANACHAGA CHEMILLEN DE OXAPAMPA - CAYCOXA	2026-09-20T00:32:24.606Z
20568236034	true	RED DE ASOCIACIONES DE MUJERES PRODUCTORAS Y EMPRENDENDORAS DE LA PROVINCIA DE JAUJA	2026-09-20T00:32:24.606Z
20568246188	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS BOJACI DEL DISTRITO DE SINCOS - A.P.A. BOJACI - SINCOS	2026-09-20T00:32:24.606Z
20568257899	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS FORESTAL Y ECOLOGICO WANKA SUR	2026-09-20T00:32:24.606Z
20568428375	true	COOPERATIVA AGRARIA ASHANINKA DEL VALLE PICHIS	2026-09-20T00:32:24.606Z
20568466030	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE AGUAS TERMALES DE PUMARANRA	2026-09-20T00:32:24.606Z
20568549083	true	COOPERATIVA AGRARIA INDUSTRIAL APASC SANCORE-PALCAZU LTDA	2026-09-20T00:32:24.606Z
20568560133	true	COOPERATIVA AGRARIA ECOLOGICO ALTO PALCAZU LAGUNA RAYA	2026-09-20T00:32:24.606Z
20568567731	true	COOPERATIVA AGRARIA VILLA RICA GOLDEN COFFEE LTDA.	2026-09-20T00:32:24.606Z
20568587333	true	ASOCIACION DE PRODUCTORES AGROECOLOGICOS UYSUS	2026-09-20T00:32:24.606Z
20568609833	true	ASOCIACION DE MUJERES PRODUCTORAS ARTESANAS CACAO JENTARI - AMPROA CACAO JENTARI	2026-09-20T00:32:24.606Z
20568720866	true	ASOCIACION UNION POMAVILCA	2026-09-20T00:32:24.606Z
20568733411	true	ASOCIACIÓN DE PRODUCTORES "PIÑAS EL SAMAÑU"	2026-09-20T00:32:24.606Z
20568771002	true	COMITÉ DE GESTIÓN DE PROYECTOS DE HUASAHUASI Y CASERÍOS - COMITÉ DE GESTIÓN HUASAHUASI	2026-09-20T00:32:24.606Z
20568804709	true	COOPERATIVA AGRARIA MUJER ANDINA	2026-09-20T00:32:24.606Z
20568858621	true	CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CITRICOS DE LA PROVINCIA DE SATIPO	2026-09-20T00:32:24.606Z
20568962282	true	ASOCIACIÓN DE PRODUCTORES CENTRO COFFEE	2026-09-20T00:32:24.606Z
20570699700	true	"ASOCIACION DE PRODUCTORES AGROPECUARIOS PACHARUMI"	2026-09-20T00:32:24.606Z
20570706927	true	"COOPERATIVA  AGRARIA RUTAS DEL INCA"	2026-09-20T00:32:24.606Z
20570822242	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS E INDUSTRIALES DEL DISTRITO DE MATARA	2026-09-20T00:32:24.606Z
20570838751	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS SHICOMUMI ICHOCAN	2026-09-20T00:32:24.606Z
20570839056	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS EMPRENDEDORES DE CAJABAMBA - APALEC	2026-09-20T00:32:24.606Z
20571335388	true	ASOCIACION DE AGRICULTORES AGROPECUARIOS SAN ISIDRO-ICHOC HUAYLAS-CARAZ	2026-09-20T00:32:24.606Z
20571419301	true	ASOCIACION DE PRODUCTORES FRUTICOLA HUAQUISH PARARIN	2026-09-20T00:32:24.606Z
20572111131	true	ASOCIACION DE MUJERES ORGANIZADAS CHOCO WARMIS	2026-09-20T00:32:24.606Z
20572190251	true	CENTRAL DE COOPERATIVAS AGRARIAS CACAO AROMA DE TOCACHE LTDA. (CECAT)	2026-09-20T00:32:24.606Z
20573049102	true	COOPERATIVA AGRARIA CACAOTERA PUERTO INCA	2026-09-20T00:32:24.606Z
20573057385	true	COOPERATIVA AGRARIA PARAISO	2026-09-20T00:32:24.606Z
20573138202	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES EL ALVA DE BARTOLOME-CUCHARA	2026-09-20T00:32:24.606Z
20573260008	true	COOPERATIVA AGRARIA AUCAYACU	2026-09-20T00:32:24.606Z
20573325223	true	COOPERATIVA AGROINDUSTRIAL APROBAP	2026-09-20T00:32:24.606Z
20573330651	true	CENTRAL DE PRODUCTORES AGROPECUARIOS DEL VALLE AGRICOLA DE PAUCARTAMBO - PASCO	2026-09-20T00:32:24.606Z
20573344791	true	ASOCIACION AGROECOLOGICO HUANGANAPAMPA	2026-09-20T00:32:24.606Z
20574602450	true	COOPERATIVA AGRARIA FRUTOS DEL ANDE	2026-09-20T00:32:24.606Z
20574629226	true	ASOCIACION DE PRODUCTORES DE QUINUA Y GRANOS ANDINOS DE LA REGION AYACUCHO	2026-09-20T00:32:24.606Z
20574660654	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS UNION TAULLINO	2026-09-20T00:32:24.606Z
20574683867	true	ASOCIACION DE PRODUCTORES DE PALTA VALLE TOROBAMBA	2026-09-20T00:32:24.606Z
20574716978	true	ASOCIACION AGROPECUARIOS - MANCHIRI	2026-09-20T00:32:24.606Z
20574734011	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS UNIDOS AL DESARROLLO DE SANTA ROSA	2026-09-20T00:32:24.606Z
20574797013	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE PARAISO CENTRAL	2026-09-20T00:32:24.606Z
20600001109	true	COOPERATIVA AGRARIA CAFETALERA PRODUCTORA COMERCIAL EXPORTADORA CAFE ANDES AMAZONICOS LTDA	2026-09-20T00:32:24.606Z
20600010086	true	COOPERATIVA AGRARIA VALLE DEL CUCHARA LTDA	2026-09-20T00:32:24.606Z
20600029887	true	COOPERATIVA AGRARIA INTEGRAL LUZ DE LA ESPERANZA	2026-09-20T00:32:24.606Z
20600122330	true	COOPERATIVA AGRARIA BIO-ORGANICA CONDESUYOS - COOPABIC	2026-09-20T00:32:24.606Z
20600146689	true	COOPERATIVA AGRARIA DE SERVICIOS AGRICOLAS TAMBOPATA CANDAMO	2026-09-20T00:32:24.606Z
20600161378	true	COOPERATIVA AGRARIA DE AGRICULTORES HUYRO	2026-09-20T00:32:24.606Z
20600164351	true	COOPERATIVA AGROPECUARIA DE SERVICIOS MULTIPLES EL MISTI SAN ANTONIO DE CHUCA	2026-09-20T00:32:24.606Z
20600167384	true	CONSORCIO DE PRODUCTORES ORGANICOS DEL ANDE LIBERTEÑO	2026-09-20T00:32:24.606Z
20600188616	true	CORPORACION LA BODEGUILLA S.A.C.	2026-09-20T00:32:24.606Z
20600200756	true	COOPERATIVA AGRARIA CAFETALERA MONTAÑA AZUL LTDA. - COOPACMA	2026-09-20T00:32:24.606Z
20600235444	true	COOPERATIVA AGRARIA QUEROHUAMBOS	2026-09-20T00:32:24.606Z
20600250397	true	ASOCIACION DE PRODUCTORES DE PALTA DE MOQUEGUA PARA EXPORTACION - APPALMEX	2026-09-20T00:32:24.606Z
20600256808	true	COOPERATIVA AGRARIA REVERENDO PADRE GERARDO COTE-UCAYALI COOPAGRA RPGC-UCAYALI	2026-09-20T00:32:24.606Z
20600263286	true	ASOCIACIÓN DE PRODUCTORES SELVA NORORIENTAL	2026-09-20T00:32:24.606Z
20600276221	true	COOPERATIVA AGRARIA VALLE FORTALEZA - COAVAF	2026-09-20T00:32:24.606Z
20600325478	true	COOPERATIVA AGRARIA JALCA VERDE	2026-09-20T00:32:24.606Z
20600366468	true	ASOCIACION UNION FORESTAL DE TARA - ASOC. UNION FORESTAL DE TARA	2026-09-20T00:32:24.606Z
20600370619	true	COOPERATIVA AGRARIA ALTO ANDINA CHUGAY	2026-09-20T00:32:24.606Z
20600382064	true	COOPERATIVA AGRARIA ECOLOGICA AGROINDUSTRIAL DE CURIMANA LTDA.	2026-09-20T00:32:24.606Z
20600384016	true	CENTRAL DE PRODUCTORES AGROPECUARIOS SAN CRISTOBAL DE QUIPARACRA - PASCO	2026-09-20T00:32:24.606Z
20600390911	true	COOPERATIVA AGRARIA DE CACAO AROMATICO COLPA DE LOROS	2026-09-20T00:32:24.606Z
20600444540	true	ASOCIACION DE PRODUCTORES DE CHIRIMOYA LUCUMAY	2026-09-20T00:32:24.606Z
20600446321	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE PALTAYPATA ABANCAY	2026-09-20T00:32:24.606Z
20600464915	true	ASOCIACIÓN TAJIMAT	2026-09-20T00:32:24.606Z
20600483073	true	COOPERATIVA AGRARIA MAIKU MARKA-ACORA	2026-09-20T00:32:24.606Z
20600490347	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROINDUSTRIALES - CIPEN	2026-09-20T00:32:24.606Z
20600515412	true	ASOCIACION NUEVO TRIUNFO DE QUINUAPATA	2026-09-20T00:32:24.606Z
20600523652	true	ASOCIACION AGROPECUARIA ATALAMBRA-LURICOCHA-HUANTA	2026-09-20T00:32:24.606Z
20600529693	true	AGRO ASOCIACION Y SERVICIOS TINKUY	2026-09-20T00:32:24.606Z
20600534298	true	ASOCIACION CULTIAGRO EXPORT LA JOYA NUEVA GENERACION	2026-09-20T00:32:24.606Z
20600558715	true	COOPERATIVA AGRARIA KIWICHA WAYI LTDA	2026-09-20T00:32:24.606Z
20600588355	true	COOPERATIVA AGROECOLOGICA GRANO ANDINO DISTRITO DE SARTIMBAMBA COOP GRANO ANDINO	2026-09-20T00:32:24.606Z
20600588851	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL VALLE DE VISTA ALEGRE - PARIAHUANCA	2026-09-20T00:32:24.606Z
20600594843	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS EL PALTO FRONDOSO	2026-09-20T00:32:24.606Z
20600604580	true	ASOCIACION PRODUCTORES PALTA HASS EL PORVENIR HUARACANE	2026-09-20T00:32:24.606Z
20600668430	true	COOPERATIVA AGRARIA DEL CENTRO POBLADO DE BELLA BAJO MONZON	2026-09-20T00:32:24.606Z
20600675487	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES NUEVA URBANIZACION DE HUALLATA	2026-09-20T00:32:24.606Z
20600682386	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS VALLE VERDE DE RODRIGUEZ DE MENDOZA	2026-09-20T00:32:24.606Z
20600690184	true	EMPRESA AGROINDUSTRIAL Y SERVICIOS GENERALES EL PARAISO S.A.	2026-09-20T00:32:24.606Z
20600717244	true	COOPERATIVA AGRARIA RENACER ANDINO	2026-09-20T00:32:24.606Z
20600717902	true	COOPERATIVA AGRARIA AGROPIA LTDA	2026-09-20T00:32:24.606Z
20600719361	true	ASOCIACION AGROECOLOGICA AVANCC	2026-09-20T00:32:24.606Z
20600720733	true	COOPERATIVA AGRARIA VALLE DEL MONZON CAV MONZON	2026-09-20T00:32:24.606Z
20600726596	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS DE LA PLANTA SAN FRANCISCO SINTIMAYO	2026-09-20T00:32:24.606Z
20600727363	true	COORDINADORA DE PRODUCTORES DE CUYES VALLE DEL MANTARO PROCUY MANTARO	2026-09-20T00:32:24.606Z
20600785541	true	"ASOCIACION DE PRODUCTORES CAFETALEROS ANDINOS SIERRA VERDE"	2026-09-20T00:32:24.606Z
20600796055	true	ASOCIACION MULTI PRODUCTORES LA PROSPERIDAD DE VALLE PICHANAKI - APROVE PICHANAKI	2026-09-20T00:32:24.606Z
20600796268	true	ASOCIACION DE CRIADORES DE ALPACA Y LLAMAS SPAR PITUMARCA	2026-09-20T00:32:24.606Z
20600796683	true	ASOCIACION DE PRODUCTORES DE CACAO SAN FRANCISCO MADRE DE DIOS	2026-09-20T00:32:24.606Z
20600796721	true	ASOCIACIÓN DE PRODUCTORES AMAZONAS - ALTO MAYO	2026-09-20T00:32:24.606Z
20600801661	true	COPAISEG SAN ROMAN LTDA	2026-09-20T00:32:24.606Z
20600836995	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS SAN RAFAEL DE PIPISH CHALLANA - CHINCHAO	2026-09-20T00:32:24.606Z
20600838947	true	PRODUCTOS LACTEOS AREQUIPA S.A.	2026-09-20T00:32:24.606Z
20600862074	true	ASOCIACIÓN DE PRODUCTORES DE MANZANO ORGANICO DEL DISTRITO DE PARIACOTO	2026-09-20T00:32:24.606Z
20600874919	true	COOPERATIVA AGRARIA DE LA INTER OCEANICA LIMITADA	2026-09-20T00:32:24.606Z
20600920597	true	COOPERATIVA AGRARIA YURAQ YAKU - CAG YURAQ YAKU	2026-09-20T00:32:24.606Z
20600964080	true	ASOCIACION DE AGRICULTORES KERGUERANOS	2026-09-20T00:32:24.606Z
20600998847	true	COOPERATIVA AGROINDUSTRIAL TIERRA ANDINA APURIMAC LTDA - CATAA LTDA	2026-09-20T00:32:24.606Z
20601006368	true	COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES SUR ANDINO - COOPSUR	2026-09-20T00:32:24.606Z
20601022444	true	CORPORACION GANADERA RAMIREZ SOCIEDAD ANONIMA CERRADA	2026-09-20T00:32:24.606Z
20601041830	true	ASOCIACION DE MUJERES PRODUCTORAS DE FLOR BLANCA	2026-09-20T00:32:24.606Z
20601043212	true	ASOCIACION AGROPECUARIA JATUN ÑAN-CCARHUANCHO	2026-09-20T00:32:24.606Z
20601067146	true	COOPERATIVA AGRARIA INDUSTRIAL MONTE ALEGRE - REGION UCAYALI (CAIMARU)	2026-09-20T00:32:24.606Z
20601074843	true	ASOCIACION DE MUJERES ALLIN LLAMKAY	2026-09-20T00:32:24.606Z
20601106699	true	COOPERATIVA AGRARIA DE PRODUCTOS BIO ORGANICOS Y GRANOS ANDINOS DE VIRACO - COOPRORGANIC	2026-09-20T00:32:24.606Z
20601119316	true	COOPERATIVA DE PRODUCTORES DE CACAO FINO Y DE AROMA	2026-09-20T00:32:24.606Z
20601125715	true	COOPERATIVA AGRARIA ECOLOGICA MARKAHUAMACHUCO	2026-09-20T00:32:24.606Z
20601154499	true	GRUPO ORO MUNDO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRUP. OROMUN S.R.L.	2026-09-20T00:32:24.606Z
20601186986	true	COOPERATIVA AGRARIA LOS AMBIENTALISTAS LTDA	2026-09-20T00:32:24.606Z
20601209811	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y DESTILADOS NUEVO HORIZONTE HUALLANCHI - APROAGRHU	2026-09-20T00:32:24.606Z
20601306485	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS MI HUAYLILLAS DEL DISTRITO DE CURGOS, PROVINCIA SANCHEZ CARR	2026-09-20T00:32:24.606Z
20601320348	true	ASOCIACION DE PRODUCTORES DE PUERTO PERU - APPP	2026-09-20T00:32:24.606Z
20601329159	true	COOPERATIVA AGRARIA CAFETALERA DE LA NACION YANESHA	2026-09-20T00:32:24.606Z
20601339090	true	COOPERATIVA AGROINDUSTRIAL CAFETALERA CACOTERA MONZON LTDA	2026-09-20T00:32:24.606Z
20601360145	true	COOPERATIVA AGRARIA DE PRODUCCION ORGANICA SEÑOR DE HUANCA SAN SALVADOR - CAPOSH	2026-09-20T00:32:24.606Z
20601377781	true	"COOPERATIVA AGRARIA DE PRODUCTORES DEL DISTRITO DE TAMBILLO"	2026-09-20T00:32:24.606Z
20601427541	true	COOPERATIVA AGRARIA ALPAQUERA DEL SUR LIMITADA - COOPAALSUR LTDA - COOPAALSUR LTDA	2026-09-20T00:32:24.606Z
20601460166	true	ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS "25 DE DICIEMBRE"	2026-09-20T00:32:24.606Z
20601537771	true	ASOCIACION DE PRODUCTORES SOSTENIBLES EL AYNI	2026-09-20T00:32:24.606Z
20601547458	true	ASOCIACION DE SEMILLARISTAS DE MAIZ CHOCLO VIRGEN DE LA MERCEDES DEL DISTRITO DE CHINGAS	2026-09-20T00:32:24.606Z
20601558204	true	COOPERATIVA AGRARIA CAFETALERA OCUMAL	2026-09-20T00:32:24.606Z
20601568510	true	ASOCIACION DE CRIADORES DE ALPACAS, LLAMAS Y VICUÑAS NEVADOS COJATA	2026-09-20T00:32:24.606Z
20601575184	true	COOPERATIVA AGRARIA DE USUARIOS DE PEQUEÑOS PRODUCTORES DEL PERU	2026-09-20T00:32:24.606Z
20601590621	true	COOPERATIVA AGRARIA DE PRODUCTORES LOS MOROCHUCOS - CANGALLO	2026-09-20T00:32:24.606Z
20601643023	true	ASOC DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MÚLTIPLES SAN NICOLÁS-APASMU NINABAMBA-SAN MIGUEL	2026-09-20T00:32:24.606Z
20601667526	true	COOP BESACARI - PERU	2026-09-20T00:32:24.606Z
20601812151	true	"ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS EMPRENDEDORES DEL NORTE"	2026-09-20T00:32:24.606Z
20601919657	true	COOPERATIVA AGRARIA INNOVACION  CACAO Y CAFE DEL VRAEM	2026-09-20T00:32:24.606Z
20601939402	true	COOPERATIVA AGRARIA ASHANINKA KEMITO SANKORI LTDA	2026-09-20T00:32:24.606Z
20601958911	true	COOPERATIVA AGRARIA CAFETALERA LAGUNA DE LOS CÓNDORES	2026-09-20T00:32:24.606Z
20602025170	true	ASOCIACION AGRARIA LOS PIONEROS DE LA COMUNIDAD CAMPESINA DE HUALLMISH	2026-09-20T00:32:24.606Z
20602047025	true	ASOCIACION DE MUJERES CHOCOLATERAS CHOCOLATE CORAZON DE NOLBERTH ALTO URUYA	2026-09-20T00:32:24.606Z
20602054480	true	COOPERATIVA AGRARIA ECOLOGICA DE MUJERES CAFETALERAS VILLA RICA	2026-09-20T00:32:24.606Z
20602161081	true	APROVAPERU	2026-09-20T00:32:24.606Z
20602194265	true	ASOCIACION DE AGRICULTORES DE CACAO Y REFORESTADORES DE CURIMANA - AGRICARE CURIMANA	2026-09-20T00:32:24.606Z
20602220355	true	ASOCIACION DE FRUTICULTORES DEL DISTRITO DE YANATILE ASOFRUT YANATILE	2026-09-20T00:32:24.606Z
20602227244	true	ASOCIACION DE MANEJO DE BOSQUES NATURALES ESPERANZA	2026-09-20T00:32:24.606Z
20602242464	true	COOPERATIVA AGROPECUARIA MARCELINO VASQUEZ HUAMAN - COOPAMAVAHU	2026-09-20T00:32:24.606Z
20602249175	true	"ASOCIACIÓN PRODUCTORES DE GANADO VACUNO Y LECHE KUNTURKANKI"	2026-09-20T00:32:24.606Z
20602260021	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS SURCOS ANDINOS	2026-09-20T00:32:24.606Z
20602264549	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS 10 DE AGOSTO DE ANCOCALA	2026-09-20T00:32:24.606Z
20602446019	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES NUEVA ESPERANZA DE CIUTAY	2026-09-20T00:32:24.606Z
20602459960	true	NEGOCIOS E INVERSIONES HIROMI & HECTOR S.A.C.	2026-09-20T00:32:24.606Z
20602488927	true	COOPERATIVA AGRARIA ECOLOGICO ROSAS PAMPA LTDA - CAECO ROSAS PAMPA LTDA	2026-09-20T00:32:24.606Z
20602526365	true	COOPERATIVA AGRARIA DE PRODUCTORES ORGÁNICOS DE PALTA DEL VALLE LAMBRAS VRAEM-COPPAL VRAEM	2026-09-20T00:32:24.606Z
20602544495	true	ASOCIACION DE PRODUCTORES ECOLOGICOS AGRARIOS DEL DISTRITO DE QUICHES PROVINCIA DE SIHUAS-ANCASH	2026-09-20T00:32:24.606Z
20602545025	true	ASOCIACION DE PRODUCTORES AGROINDUSTRIALES ORGANICOS DE PERU ASPAGRO	2026-09-20T00:32:24.606Z
20602650643	true	ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN SAN MARTÍN	2026-09-20T00:32:24.606Z
20602682758	true	ASOCIACION DE PRODUCTORES DE LECHE Y DERIVADOS LACTEOS MICAELA BASTIDAS	2026-09-20T00:32:24.606Z
20602684335	true	ASOCIACION PRODUCTORES AGROPECUARIOS MARCO VILCA ARGAMA ALTA	2026-09-20T00:32:24.606Z
20602712657	true	COOPERATIVA AGRARIA CAFETALERA RIO TAMBO LIMITADA	2026-09-20T00:32:24.606Z
20602754139	true	COOPERATIVA AGRARIA DE CULTIVOS ANDINOS CAJAMARCA	2026-09-20T00:32:24.606Z
20602770860	true	ASOCIACION DE PRODUCTORES DE ARROZ DEL VALLE DEL SHANUSI	2026-09-20T00:32:24.606Z
20602862764	true	ASOCIACION DE AGRICULTORES POZO ESPAÑOL - CULEBRAS	2026-09-20T00:32:24.606Z
20602881971	true	ASOCIACION DE PRODUCTORES AGRARIOS DE CACAO (APAC) ECHALACPERU DE MANGURIARI	2026-09-20T00:32:24.606Z
20602902235	true	COOPERATIVA DE PRODUCTORES AGROPECUARIOS HUALGAYOC	2026-09-20T00:32:24.606Z
20602920128	true	COOPAINCA - ANTA	2026-09-20T00:32:24.606Z
20603116373	true	ASOCIACION DE PRODUCTORES AGROFORESTALES ANCOMARCA	2026-09-20T00:32:24.606Z
20603201150	true	FEDERACION AGROPECUARIA DEL DISTRITO DE UMARI	2026-09-20T00:32:24.606Z
20603223421	true	COOPERATIVA DE PRODUCTORES AGROECOLOGICOS LA PERLA DE LOS ANDES-CALLEJON DE HUAYLAS ANCASH	2026-09-20T00:32:24.606Z
20603296576	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS Y DERIVADOS LACTEOS DE ORCOPAMPA - ORCOLAC	2026-09-20T00:32:24.606Z
20603320621	true	COOPERATIVA AGRARIA CAFETALERA ALTA MONTAÑA	2026-09-20T00:32:24.606Z
20603355017	true	ASOCIACION DE PRODUCTORES VALLE SUMAQ ESMERALDA	2026-09-20T00:32:24.606Z
20603356404	true	COOPERATIVA AGROINDUSTRIAL NEBLINA DE CARPISH LIMITADA	2026-09-20T00:32:24.606Z
20603368011	true	ASOCIACION DE AGRICULTORES PLATANEROS DE PADRE ABAD	2026-09-20T00:32:24.606Z
20603478879	true	COOPERATIVA AGRARIA ALTO MAYO NUEVA CAJAMARCA	2026-09-20T00:32:24.606Z
20603526423	true	COOPERATIVA AGROINDUSTRIAL PERLA DEL HUALLAGA LTDA - CAPH LTDA.	2026-09-20T00:32:24.606Z
20603557825	true	COOPERATIVA AGRARIA KAFFEE SATIPO	2026-09-20T00:32:24.606Z
20603587627	true	ASOCIACION PARA LA CONSERVACION Y PRESERVACION DE LA BIODIVERSIDAD CHAUCA	2026-09-20T00:32:24.606Z
20603675551	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS MADRE SELVA - LACCO YAVERO	2026-09-20T00:32:24.606Z
20603676476	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS PONGO MAYNIQUE DE LA COMUNIDAD DE CHINGUIRIATO	2026-09-20T00:32:24.606Z
20603684487	true	ASOCIACION DE PRODUCTORES ALPAQUEROS Y ARTESANOS SANTA ROSA APAASAR	2026-09-20T00:32:24.606Z
20603736703	true	ASOCIACION DE PRODUCTORES DE PALTOS MORO - APROPALMO	2026-09-20T00:32:24.606Z
20603776616	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS SARACOCHA	2026-09-20T00:32:24.606Z
20603820691	true	COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CORDILLERA AZUL - CORDILLERA AZUL COOP	2026-09-20T00:32:24.606Z
20603829515	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS NOGALES ALTO ITARIATO	2026-09-20T00:32:24.606Z
20603836325	true	COOPERATIVA AGRARIA YARINACOCHA	2026-09-20T00:32:24.606Z
20603842511	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS RIQ´CHARI DE TINTINIQUIATO	2026-09-20T00:32:24.606Z
20603862369	true	COOPERATIVA AGRARIA TROPICALS PRODUCTS	2026-09-20T00:32:24.606Z
20603864060	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS CAMPANAYOC	2026-09-20T00:32:24.606Z
20603907176	true	COOPERATIVA AGRARIA INDUSTRIAL FRUITS PICHANAKI	2026-09-20T00:32:24.606Z
20603942028	true	COOPERATIVA AGRARIA DE PRODUCTORES TIKANKA CHIARA-AYACUCHO	2026-09-20T00:32:24.606Z
20603957033	true	ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIALES Y SERVICIOS MÚLTIPLES HUAYNA PICCHU VRAE	2026-09-20T00:32:24.606Z
20603979924	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS MANOS A TRABAJAR PISCOBAMBA BAJA DEL DISTRITO DE OCOBAMBA	2026-09-20T00:32:24.606Z
20604151954	true	COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES SUR ORIENTE - COOPSSUR ORIENTE	2026-09-20T00:32:24.606Z
20604215600	true	ASOCIACION DE PRODUCTORES DE CACAO ECOLOGICO DE DISTRITO DE QUELLOUNO	2026-09-20T00:32:24.606Z
20604218358	true	COOPERATIVA AGRARIA COYAPAPI	2026-09-20T00:32:24.606Z
20604309728	true	ASOCIACION DE PRODUCTORES CAFETALEROS AGROECOLOGICOS SAN JUAN	2026-09-20T00:32:24.606Z
20604315825	true	ASOCIACION DE PRODUCTORES DE FLORES NATIVAS, AGROINDUSTRIALES, PISCICOLA Y MEDIO AMBIENTE - UCAYALI	2026-09-20T00:32:24.606Z
20604401187	true	ORGANIZACION ZONAL SAN MIGUEL DEL FAIQUE	2026-09-20T00:32:24.606Z
20604419175	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS DE LAS ZONAS ALTO ANDINAS DE JUNIN	2026-09-20T00:32:24.606Z
20604495483	true	COOPERATIVA DE USUARIOS AGROINDUSTRIAL DE PRODUCTORES INTI RAYMI	2026-09-20T00:32:24.606Z
20604583081	true	ASOCIACION AGROINDUSTRIAL COMUNIDADES UNIDAS DEL NAPO	2026-09-20T00:32:24.606Z
20604705411	true	COOPERATIVA AGRARIA CRUZ DE YANAHUANCA	2026-09-20T00:32:24.606Z
20604755230	true	COOPERATIVA AGRARIA ANDINA DE SANTA CRUZ LTDA.	2026-09-20T00:32:24.606Z
20604757267	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS CHAGRAPOCHMUÑA	2026-09-20T00:32:24.606Z
20604817146	true	ASOCIACION DE PRODUCTORES GANADEROS, LECHEROS Y AGRICULTORA ECOLOGICA DE CUYAY - CHUQUIBAMBA	2026-09-20T00:32:24.606Z
20604988200	true	ASOCIACION DE PRODUCTORES DE CACAO CCAPAQKILLA	2026-09-20T00:32:24.606Z
20605025821	true	ASOCIACION PRODUCTIVA AGROECOLOGICA DE MENDOZA	2026-09-20T00:32:24.606Z
20605141456	true	ASOCIACION CENTRAL DE PRODUCTORES AGROPECUARIOS Y ECOLOGICO DE YUYAPICHIS	2026-09-20T00:32:24.606Z
20605161678	true	COOPERATIVA AGRARIA DE PRODUCTOS ECOLOGICOS DE PAMPACOLCA - COAPEP	2026-09-20T00:32:24.606Z
20605197583	true	ASOCIACION DE PRODUCTORES AGROECOLOGICOS DE PARIACOTO PROMOVIENDO VIDA SALUDABLE - APAPROVIS	2026-09-20T00:32:24.606Z
20605210733	true	ASOCIACION DE PRODUCTORES DE CITRICOS DE PIGUIATO	2026-09-20T00:32:24.606Z
20605216812	true	ASOCIACION DE PRODUCTORES AGROPECUARIOS PAMPAS-CALLEBAMBA	2026-09-20T00:32:24.606Z
20605228489	true	ASOCIACION AGROINDUSTRIAL DE MUJERES PRODUCTORAS DE CACAO Y CAFE DEL VRAEM-OTARI´S	2026-09-20T00:32:24.606Z
20605272577	true	ASOCIACION AGROINDUSTRIAL ALLPA WIRAPAK	2026-09-20T00:32:24.606Z
